State,Data Element,Date,Value,Frequency,Region,Description
Missouri,Consumer Price Index,2018-06-01,3.4,Monthly,West North Central,Consumer Price Index
Missouri,Consumer Price Index,2018-07-01,3.6,Monthly,West North Central,Consumer Price Index
Missouri,Consumer Price Index,2018-08-01,3.4,Monthly,West North Central,Consumer Price Index
Missouri,Consumer Price Index,2018-09-01,2.6,Monthly,West North Central,Consumer Price Index
Missouri,Consumer Price Index,2018-10-01,2.4,Monthly,West North Central,Consumer Price Index
Missouri,Consumer Price Index,2018-11-01,2.6,Monthly,West North Central,Consumer Price Index
Missouri,Consumer Price Index,2018-12-01,3.0,Monthly,West North Central,Consumer Price Index
Missouri,Consumer Price Index,2019-01-01,3.7,Monthly,West North Central,Consumer Price Index
Missouri,Consumer Price Index,2019-02-01,3.7,Monthly,West North Central,Consumer Price Index
Missouri,Consumer Price Index,2019-03-01,3.6,Monthly,West North Central,Consumer Price Index
Missouri,Consumer Price Index,2019-04-01,2.8,Monthly,West North Central,Consumer Price Index
Missouri,Consumer Price Index,2019-05-01,3.0,Monthly,West North Central,Consumer Price Index
Missouri,Consumer Price Index,2019-06-01,3.4,Monthly,West North Central,Consumer Price Index
Missouri,Consumer Price Index,2019-07-01,3.7,Monthly,West North Central,Consumer Price Index
Missouri,Consumer Price Index,2019-08-01,3.5,Monthly,West North Central,Consumer Price Index
Missouri,Consumer Price Index,2019-09-01,2.8,Monthly,West North Central,Consumer Price Index
Missouri,Consumer Price Index,2019-10-01,2.8,Monthly,West North Central,Consumer Price Index
Missouri,Consumer Price Index,2019-11-01,3.1,Monthly,West North Central,Consumer Price Index
Missouri,Consumer Price Index,2019-12-01,3.3,Monthly,West North Central,Consumer Price Index
Missouri,Consumer Price Index,2020-01-01,4.0,Monthly,West North Central,Consumer Price Index
Missouri,Consumer Price Index,2020-02-01,3.8,Monthly,West North Central,Consumer Price Index
Missouri,Consumer Price Index,2020-03-01,4.4,Monthly,West North Central,Consumer Price Index
Missouri,Consumer Price Index,2020-04-01,12.3,Monthly,West North Central,Consumer Price Index
Missouri,Consumer Price Index,2020-05-01,9.7,Monthly,West North Central,Consumer Price Index
Missouri,Consumer Price Index,2020-06-01,8.1,Monthly,West North Central,Consumer Price Index
Missouri,Consumer Price Index,2020-07-01,7.3,Monthly,West North Central,Consumer Price Index
Missouri,Consumer Price Index,2020-08-01,6.1,Monthly,West North Central,Consumer Price Index
Missouri,Consumer Price Index,2020-09-01,4.8,Monthly,West North Central,Consumer Price Index
Missouri,Consumer Price Index,2020-10-01,4.0,Monthly,West North Central,Consumer Price Index
Missouri,Consumer Price Index,2020-11-01,4.2,Monthly,West North Central,Consumer Price Index
Missouri,Consumer Price Index,2020-12-01,4.6,Monthly,West North Central,Consumer Price Index
Missouri,Consumer Price Index,2021-01-01,5.1,Monthly,West North Central,Consumer Price Index
Missouri,Consumer Price Index,2021-02-01,5.2,Monthly,West North Central,Consumer Price Index
Missouri,Consumer Price Index,2021-03-01,4.4,Monthly,West North Central,Consumer Price Index
Missouri,Consumer Price Index,2021-04-01,4.1,Monthly,West North Central,Consumer Price Index
Missouri,Consumer Price Index,2021-05-01,4.7,Monthly,West North Central,Consumer Price Index
Missouri,Consumer Price Index,2021-06-01,5.1,Monthly,West North Central,Consumer Price Index
Missouri,Consumer Price Index,2021-07-01,3.9,Monthly,West North Central,Consumer Price Index
Missouri,Consumer Price Index,2021-08-01,3.5,Monthly,West North Central,Consumer Price Index
Missouri,Consumer Price Index,2021-09-01,2.9,Monthly,West North Central,Consumer Price Index
Montana,Consumer Price Index,2018-01-01,5.0,Monthly,Mountain,Consumer Price Index
Montana,Consumer Price Index,2018-02-01,4.7,Monthly,Mountain,Consumer Price Index
Montana,Consumer Price Index,2018-03-01,4.5,Monthly,Mountain,Consumer Price Index
Montana,Consumer Price Index,2018-04-01,3.7,Monthly,Mountain,Consumer Price Index
Montana,Consumer Price Index,2018-05-01,3.1,Monthly,Mountain,Consumer Price Index
Montana,Consumer Price Index,2018-06-01,3.8,Monthly,Mountain,Consumer Price Index
Montana,Consumer Price Index,2018-07-01,3.4,Monthly,Mountain,Consumer Price Index
Montana,Consumer Price Index,2018-08-01,3.4,Monthly,Mountain,Consumer Price Index
Montana,Consumer Price Index,2018-09-01,3.0,Monthly,Mountain,Consumer Price Index
Montana,Consumer Price Index,2018-10-01,3.2,Monthly,Mountain,Consumer Price Index
Montana,Consumer Price Index,2018-11-01,3.4,Monthly,Mountain,Consumer Price Index
Montana,Consumer Price Index,2018-12-01,3.9,Monthly,Mountain,Consumer Price Index
Montana,Consumer Price Index,2019-01-01,4.8,Monthly,Mountain,Consumer Price Index
Montana,Consumer Price Index,2019-02-01,4.3,Monthly,Mountain,Consumer Price Index
Montana,Consumer Price Index,2019-03-01,4.4,Monthly,Mountain,Consumer Price Index
Montana,Consumer Price Index,2019-04-01,3.5,Monthly,Mountain,Consumer Price Index
Montana,Consumer Price Index,2019-05-01,3.0,Monthly,Mountain,Consumer Price Index
Montana,Consumer Price Index,2019-06-01,3.5,Monthly,Mountain,Consumer Price Index
Montana,Consumer Price Index,2019-07-01,3.3,Monthly,Mountain,Consumer Price Index
Montana,Consumer Price Index,2019-08-01,3.3,Monthly,Mountain,Consumer Price Index
Montana,Consumer Price Index,2019-09-01,2.9,Monthly,Mountain,Consumer Price Index
Montana,Consumer Price Index,2019-10-01,3.2,Monthly,Mountain,Consumer Price Index
Montana,Consumer Price Index,2019-11-01,3.4,Monthly,Mountain,Consumer Price Index
Montana,Consumer Price Index,2019-12-01,3.7,Monthly,Mountain,Consumer Price Index
Montana,Consumer Price Index,2020-01-01,4.6,Monthly,Mountain,Consumer Price Index
Montana,Consumer Price Index,2020-02-01,4.2,Monthly,Mountain,Consumer Price Index
Montana,Consumer Price Index,2020-03-01,4.7,Monthly,Mountain,Consumer Price Index
Montana,Consumer Price Index,2020-04-01,12.0,Monthly,Mountain,Consumer Price Index
Montana,Consumer Price Index,2020-05-01,8.9,Monthly,Mountain,Consumer Price Index
Montana,Consumer Price Index,2020-06-01,7.3,Monthly,Mountain,Consumer Price Index
Montana,Consumer Price Index,2020-07-01,6.2,Monthly,Mountain,Consumer Price Index
Montana,Consumer Price Index,2020-08-01,5.2,Monthly,Mountain,Consumer Price Index
Montana,Consumer Price Index,2020-09-01,4.5,Monthly,Mountain,Consumer Price Index
Montana,Consumer Price Index,2020-10-01,4.1,Monthly,Mountain,Consumer Price Index
Montana,Consumer Price Index,2020-11-01,4.3,Monthly,Mountain,Consumer Price Index
Montana,Consumer Price Index,2020-12-01,4.6,Monthly,Mountain,Consumer Price Index
Montana,Consumer Price Index,2021-01-01,5.0,Monthly,Mountain,Consumer Price Index
Montana,Consumer Price Index,2021-02-01,5.0,Monthly,Mountain,Consumer Price Index
Montana,Consumer Price Index,2021-03-01,4.4,Monthly,Mountain,Consumer Price Index
Montana,Consumer Price Index,2021-04-01,3.9,Monthly,Mountain,Consumer Price Index
Montana,Consumer Price Index,2021-05-01,3.2,Monthly,Mountain,Consumer Price Index
Montana,Consumer Price Index,2021-06-01,4.0,Monthly,Mountain,Consumer Price Index
Montana,Consumer Price Index,2021-07-01,3.2,Monthly,Mountain,Consumer Price Index
Montana,Consumer Price Index,2021-08-01,2.9,Monthly,Mountain,Consumer Price Index
Montana,Consumer Price Index,2021-09-01,1.9,Monthly,Mountain,Consumer Price Index
Nebraska,Consumer Price Index,2018-01-01,3.2,Monthly,West North Central,Consumer Price Index
Nebraska,Consumer Price Index,2018-02-01,3.3,Monthly,West North Central,Consumer Price Index
Nebraska,Consumer Price Index,2018-03-01,3.1,Monthly,West North Central,Consumer Price Index
Nebraska,Consumer Price Index,2018-04-01,2.8,Monthly,West North Central,Consumer Price Index
Nebraska,Consumer Price Index,2018-05-01,2.6,Monthly,West North Central,Consumer Price Index
Nebraska,Consumer Price Index,2018-06-01,3.1,Monthly,West North Central,Consumer Price Index
Nebraska,Consumer Price Index,2018-07-01,3.1,Monthly,West North Central,Consumer Price Index
Nebraska,Consumer Price Index,2018-08-01,2.8,Monthly,West North Central,Consumer Price Index
Nebraska,Consumer Price Index,2018-09-01,2.5,Monthly,West North Central,Consumer Price Index
Nebraska,Consumer Price Index,2018-10-01,2.6,Monthly,West North Central,Consumer Price Index
Nebraska,Consumer Price Index,2018-11-01,2.4,Monthly,West North Central,Consumer Price Index
Nebraska,Consumer Price Index,2018-12-01,2.8,Monthly,West North Central,Consumer Price Index
Nebraska,Consumer Price Index,2019-01-01,3.6,Monthly,West North Central,Consumer Price Index
Nebraska,Consumer Price Index,2019-02-01,3.3,Monthly,West North Central,Consumer Price Index
Nebraska,Consumer Price Index,2019-03-01,3.3,Monthly,West North Central,Consumer Price Index
Nebraska,Consumer Price Index,2019-04-01,2.8,Monthly,West North Central,Consumer Price Index
Nebraska,Consumer Price Index,2019-05-01,2.9,Monthly,West North Central,Consumer Price Index
Nebraska,Consumer Price Index,2019-06-01,3.2,Monthly,West North Central,Consumer Price Index
Nebraska,Consumer Price Index,2019-07-01,3.3,Monthly,West North Central,Consumer Price Index
Nebraska,Consumer Price Index,2019-08-01,3.0,Monthly,West North Central,Consumer Price Index
Nebraska,Consumer Price Index,2019-09-01,2.6,Monthly,West North Central,Consumer Price Index
Nebraska,Consumer Price Index,2019-10-01,2.7,Monthly,West North Central,Consumer Price Index
Nebraska,Consumer Price Index,2019-11-01,2.6,Monthly,West North Central,Consumer Price Index
Nebraska,Consumer Price Index,2019-12-01,2.6,Monthly,West North Central,Consumer Price Index
Nebraska,Consumer Price Index,2020-01-01,3.2,Monthly,West North Central,Consumer Price Index
Nebraska,Consumer Price Index,2020-02-01,3.1,Monthly,West North Central,Consumer Price Index
Nebraska,Consumer Price Index,2020-03-01,3.5,Monthly,West North Central,Consumer Price Index
Nebraska,Consumer Price Index,2020-04-01,7.4,Monthly,West North Central,Consumer Price Index
Nebraska,Consumer Price Index,2020-05-01,5.4,Monthly,West North Central,Consumer Price Index
Nebraska,Consumer Price Index,2020-06-01,6.6,Monthly,West North Central,Consumer Price Index
Nebraska,Consumer Price Index,2020-07-01,4.7,Monthly,West North Central,Consumer Price Index
Nebraska,Consumer Price Index,2020-08-01,3.9,Monthly,West North Central,Consumer Price Index
Nebraska,Consumer Price Index,2020-09-01,3.7,Monthly,West North Central,Consumer Price Index
Nebraska,Consumer Price Index,2020-10-01,3.2,Monthly,West North Central,Consumer Price Index
Nebraska,Consumer Price Index,2020-11-01,2.9,Monthly,West North Central,Consumer Price Index
Nebraska,Consumer Price Index,2020-12-01,3.0,Monthly,West North Central,Consumer Price Index
Nebraska,Consumer Price Index,2021-01-01,3.2,Monthly,West North Central,Consumer Price Index
Nebraska,Consumer Price Index,2021-02-01,3.2,Monthly,West North Central,Consumer Price Index
Nebraska,Consumer Price Index,2021-03-01,2.8,Monthly,West North Central,Consumer Price Index
Nebraska,Consumer Price Index,2021-04-01,2.3,Monthly,West North Central,Consumer Price Index
Nebraska,Consumer Price Index,2021-05-01,2.3,Monthly,West North Central,Consumer Price Index
Nebraska,Consumer Price Index,2021-06-01,2.7,Monthly,West North Central,Consumer Price Index
Nebraska,Consumer Price Index,2021-07-01,2.1,Monthly,West North Central,Consumer Price Index
Nebraska,Consumer Price Index,2021-08-01,1.8,Monthly,West North Central,Consumer Price Index
Nebraska,Consumer Price Index,2021-09-01,1.4,Monthly,West North Central,Consumer Price Index
Nevada,Consumer Price Index,2018-01-01,5.0,Monthly,Mountain,Consumer Price Index
Nevada,Consumer Price Index,2018-02-01,4.7,Monthly,Mountain,Consumer Price Index
Nevada,Consumer Price Index,2018-03-01,4.6,Monthly,Mountain,Consumer Price Index
Nevada,Consumer Price Index,2018-04-01,4.4,Monthly,Mountain,Consumer Price Index
Nevada,Consumer Price Index,2018-05-01,4.1,Monthly,Mountain,Consumer Price Index
Nevada,Consumer Price Index,2018-06-01,4.6,Monthly,Mountain,Consumer Price Index
Nevada,Consumer Price Index,2018-07-01,4.4,Monthly,Mountain,Consumer Price Index
Nevada,Consumer Price Index,2018-08-01,4.4,Monthly,Mountain,Consumer Price Index
Nevada,Consumer Price Index,2018-09-01,4.2,Monthly,Mountain,Consumer Price Index
Nevada,Consumer Price Index,2018-10-01,4.0,Monthly,Mountain,Consumer Price Index
Nevada,Consumer Price Index,2018-11-01,4.0,Monthly,Mountain,Consumer Price Index
Nevada,Consumer Price Index,2018-12-01,4.2,Monthly,Mountain,Consumer Price Index
Nevada,Consumer Price Index,2019-01-01,4.7,Monthly,Mountain,Consumer Price Index
Nevada,Consumer Price Index,2019-02-01,4.2,Monthly,Mountain,Consumer Price Index
Nevada,Consumer Price Index,2019-03-01,4.1,Monthly,Mountain,Consumer Price Index
Nevada,Consumer Price Index,2019-04-01,3.8,Monthly,Mountain,Consumer Price Index
Nevada,Consumer Price Index,2019-05-01,3.8,Monthly,Mountain,Consumer Price Index
Nevada,Consumer Price Index,2019-06-01,4.1,Monthly,Mountain,Consumer Price Index
Nevada,Consumer Price Index,2019-07-01,4.1,Monthly,Mountain,Consumer Price Index
Nevada,Consumer Price Index,2019-08-01,3.9,Monthly,Mountain,Consumer Price Index
Nevada,Consumer Price Index,2019-09-01,3.6,Monthly,Mountain,Consumer Price Index
Nevada,Consumer Price Index,2019-10-01,3.6,Monthly,Mountain,Consumer Price Index
Nevada,Consumer Price Index,2019-11-01,3.4,Monthly,Mountain,Consumer Price Index
Nevada,Consumer Price Index,2019-12-01,3.5,Monthly,Mountain,Consumer Price Index
Nevada,Consumer Price Index,2020-01-01,3.9,Monthly,Mountain,Consumer Price Index
Nevada,Consumer Price Index,2020-02-01,3.6,Monthly,Mountain,Consumer Price Index
Nevada,Consumer Price Index,2020-03-01,6.7,Monthly,Mountain,Consumer Price Index
Nevada,Consumer Price Index,2020-04-01,29.7,Monthly,Mountain,Consumer Price Index
Nevada,Consumer Price Index,2020-05-01,24.6,Monthly,Mountain,Consumer Price Index
Nevada,Consumer Price Index,2020-06-01,15.5,Monthly,Mountain,Consumer Price Index
Nevada,Consumer Price Index,2020-07-01,16.8,Monthly,Mountain,Consumer Price Index
Nevada,Consumer Price Index,2020-08-01,14.4,Monthly,Mountain,Consumer Price Index
Nevada,Consumer Price Index,2020-09-01,13.0,Monthly,Mountain,Consumer Price Index
Nevada,Consumer Price Index,2020-10-01,11.6,Monthly,Mountain,Consumer Price Index
Nevada,Consumer Price Index,2020-11-01,8.4,Monthly,Mountain,Consumer Price Index
Nevada,Consumer Price Index,2020-12-01,8.2,Monthly,Mountain,Consumer Price Index
Nevada,Consumer Price Index,2021-01-01,8.4,Monthly,Mountain,Consumer Price Index
Nevada,Consumer Price Index,2021-02-01,8.0,Monthly,Mountain,Consumer Price Index
Nevada,Consumer Price Index,2021-03-01,7.7,Monthly,Mountain,Consumer Price Index
Nevada,Consumer Price Index,2021-04-01,7.9,Monthly,Mountain,Consumer Price Index
Nevada,Consumer Price Index,2021-05-01,7.7,Monthly,Mountain,Consumer Price Index
Nevada,Consumer Price Index,2021-06-01,8.3,Monthly,Mountain,Consumer Price Index
Nevada,Consumer Price Index,2021-07-01,8.2,Monthly,Mountain,Consumer Price Index
Nevada,Consumer Price Index,2021-08-01,7.2,Monthly,Mountain,Consumer Price Index
Nevada,Consumer Price Index,2021-09-01,6.4,Monthly,Mountain,Consumer Price Index
New Hampshire,Consumer Price Index,2018-01-01,3.3,Monthly,New England,Consumer Price Index
New Hampshire,Consumer Price Index,2018-02-01,3.3,Monthly,New England,Consumer Price Index
New Hampshire,Consumer Price Index,2018-03-01,3.1,Monthly,New England,Consumer Price Index
New Hampshire,Consumer Price Index,2018-04-01,2.8,Monthly,New England,Consumer Price Index
New Hampshire,Consumer Price Index,2018-05-01,2.5,Monthly,New England,Consumer Price Index
New Hampshire,Consumer Price Index,2018-06-01,2.7,Monthly,New England,Consumer Price Index
New Hampshire,Consumer Price Index,2018-07-01,2.6,Monthly,New England,Consumer Price Index
New Hampshire,Consumer Price Index,2018-08-01,2.5,Monthly,New England,Consumer Price Index
New Hampshire,Consumer Price Index,2018-09-01,2.2,Monthly,New England,Consumer Price Index
New Hampshire,Consumer Price Index,2018-10-01,2.1,Monthly,New England,Consumer Price Index
New Hampshire,Consumer Price Index,2018-11-01,2.3,Monthly,New England,Consumer Price Index
New Hampshire,Consumer Price Index,2018-12-01,2.4,Monthly,New England,Consumer Price Index
New Hampshire,Consumer Price Index,2019-01-01,3.2,Monthly,New England,Consumer Price Index
New Hampshire,Consumer Price Index,2019-02-01,3.1,Monthly,New England,Consumer Price Index
New Hampshire,Consumer Price Index,2019-03-01,3.0,Monthly,New England,Consumer Price Index
New Hampshire,Consumer Price Index,2019-04-01,2.5,Monthly,New England,Consumer Price Index
New Hampshire,Consumer Price Index,2019-05-01,2.5,Monthly,New England,Consumer Price Index
New Hampshire,Consumer Price Index,2019-06-01,2.5,Monthly,New England,Consumer Price Index
New Hampshire,Consumer Price Index,2019-07-01,2.6,Monthly,New England,Consumer Price Index
New Hampshire,Consumer Price Index,2019-08-01,2.6,Monthly,New England,Consumer Price Index
New Hampshire,Consumer Price Index,2019-09-01,2.3,Monthly,New England,Consumer Price Index
New Hampshire,Consumer Price Index,2019-10-01,2.3,Monthly,New England,Consumer Price Index
New Hampshire,Consumer Price Index,2019-11-01,2.3,Monthly,New England,Consumer Price Index
New Hampshire,Consumer Price Index,2019-12-01,2.3,Monthly,New England,Consumer Price Index
New Hampshire,Consumer Price Index,2020-01-01,3.1,Monthly,New England,Consumer Price Index
New Hampshire,Consumer Price Index,2020-02-01,3.0,Monthly,New England,Consumer Price Index
New Hampshire,Consumer Price Index,2020-03-01,3.1,Monthly,New England,Consumer Price Index
New Hampshire,Consumer Price Index,2020-04-01,16.1,Monthly,New England,Consumer Price Index
New Hampshire,Consumer Price Index,2020-05-01,13.5,Monthly,New England,Consumer Price Index
New Hampshire,Consumer Price Index,2020-06-01,10.2,Monthly,New England,Consumer Price Index
New Hampshire,Consumer Price Index,2020-07-01,8.1,Monthly,New England,Consumer Price Index
New Hampshire,Consumer Price Index,2020-08-01,6.3,Monthly,New England,Consumer Price Index
New Hampshire,Consumer Price Index,2020-09-01,5.4,Monthly,New England,Consumer Price Index
New Hampshire,Consumer Price Index,2020-10-01,4.2,Monthly,New England,Consumer Price Index
New Hampshire,Consumer Price Index,2020-11-01,4.0,Monthly,New England,Consumer Price Index
New Hampshire,Consumer Price Index,2020-12-01,3.7,Monthly,New England,Consumer Price Index
New Hampshire,Consumer Price Index,2021-01-01,4.0,Monthly,New England,Consumer Price Index
New Hampshire,Consumer Price Index,2021-02-01,3.1,Monthly,New England,Consumer Price Index
New Hampshire,Consumer Price Index,2021-03-01,3.2,Monthly,New England,Consumer Price Index
New Hampshire,Consumer Price Index,2021-04-01,2.7,Monthly,New England,Consumer Price Index
New Hampshire,Consumer Price Index,2021-05-01,2.4,Monthly,New England,Consumer Price Index
New Hampshire,Consumer Price Index,2021-06-01,3.1,Monthly,New England,Consumer Price Index
New Hampshire,Consumer Price Index,2021-07-01,3.4,Monthly,New England,Consumer Price Index
New Hampshire,Consumer Price Index,2021-08-01,2.8,Monthly,New England,Consumer Price Index
New Hampshire,Consumer Price Index,2021-09-01,2.4,Monthly,New England,Consumer Price Index
New Jersey,Consumer Price Index,2018-01-01,4.9,Monthly,Middle Atlantic,Consumer Price Index
New Jersey,Consumer Price Index,2018-02-01,4.9,Monthly,Middle Atlantic,Consumer Price Index
New Jersey,Consumer Price Index,2018-03-01,4.5,Monthly,Middle Atlantic,Consumer Price Index
New Jersey,Consumer Price Index,2018-04-01,3.9,Monthly,Middle Atlantic,Consumer Price Index
New Jersey,Consumer Price Index,2018-05-01,3.8,Monthly,Middle Atlantic,Consumer Price Index
New Jersey,Consumer Price Index,2018-06-01,4.2,Monthly,Middle Atlantic,Consumer Price Index
New Jersey,Consumer Price Index,2018-07-01,4.4,Monthly,Middle Atlantic,Consumer Price Index
New Jersey,Consumer Price Index,2018-08-01,3.9,Monthly,Middle Atlantic,Consumer Price Index
New Jersey,Consumer Price Index,2018-09-01,3.5,Monthly,Middle Atlantic,Consumer Price Index
New Jersey,Consumer Price Index,2018-10-01,3.3,Monthly,Middle Atlantic,Consumer Price Index
New Jersey,Consumer Price Index,2018-11-01,3.1,Monthly,Middle Atlantic,Consumer Price Index
New Jersey,Consumer Price Index,2018-12-01,3.3,Monthly,Middle Atlantic,Consumer Price Index
New Jersey,Consumer Price Index,2019-01-01,4.2,Monthly,Middle Atlantic,Consumer Price Index
New Jersey,Consumer Price Index,2019-02-01,4.0,Monthly,Middle Atlantic,Consumer Price Index
New Jersey,Consumer Price Index,2019-03-01,3.6,Monthly,Middle Atlantic,Consumer Price Index
New Jersey,Consumer Price Index,2019-04-01,2.9,Monthly,Middle Atlantic,Consumer Price Index
New Jersey,Consumer Price Index,2019-05-01,3.0,Monthly,Middle Atlantic,Consumer Price Index
New Jersey,Consumer Price Index,2019-06-01,3.2,Monthly,Middle Atlantic,Consumer Price Index
New Jersey,Consumer Price Index,2019-07-01,3.8,Monthly,Middle Atlantic,Consumer Price Index
New Jersey,Consumer Price Index,2019-08-01,3.5,Monthly,Middle Atlantic,Consumer Price Index
New Jersey,Consumer Price Index,2019-09-01,3.2,Monthly,Middle Atlantic,Consumer Price Index
New Jersey,Consumer Price Index,2019-10-01,3.2,Monthly,Middle Atlantic,Consumer Price Index
New Jersey,Consumer Price Index,2019-11-01,3.2,Monthly,Middle Atlantic,Consumer Price Index
New Jersey,Consumer Price Index,2019-12-01,3.2,Monthly,Middle Atlantic,Consumer Price Index
New Jersey,Consumer Price Index,2020-01-01,4.1,Monthly,Middle Atlantic,Consumer Price Index
New Jersey,Consumer Price Index,2020-02-01,3.9,Monthly,Middle Atlantic,Consumer Price Index
New Jersey,Consumer Price Index,2020-03-01,4.2,Monthly,Middle Atlantic,Consumer Price Index
New Jersey,Consumer Price Index,2020-04-01,16.4,Monthly,Middle Atlantic,Consumer Price Index
New Jersey,Consumer Price Index,2020-05-01,16.6,Monthly,Middle Atlantic,Consumer Price Index
New Jersey,Consumer Price Index,2020-06-01,16.1,Monthly,Middle Atlantic,Consumer Price Index
New Jersey,Consumer Price Index,2020-07-01,13.6,Monthly,Middle Atlantic,Consumer Price Index
New Jersey,Consumer Price Index,2020-08-01,10.9,Monthly,Middle Atlantic,Consumer Price Index
New Jersey,Consumer Price Index,2020-09-01,7.7,Monthly,Middle Atlantic,Consumer Price Index
New Jersey,Consumer Price Index,2020-10-01,7.1,Monthly,Middle Atlantic,Consumer Price Index
New Jersey,Consumer Price Index,2020-11-01,9.6,Monthly,Middle Atlantic,Consumer Price Index
New Jersey,Consumer Price Index,2020-12-01,7.2,Monthly,Middle Atlantic,Consumer Price Index
New Jersey,Consumer Price Index,2021-01-01,8.0,Monthly,Middle Atlantic,Consumer Price Index
New Jersey,Consumer Price Index,2021-02-01,8.2,Monthly,Middle Atlantic,Consumer Price Index
New Jersey,Consumer Price Index,2021-03-01,7.8,Monthly,Middle Atlantic,Consumer Price Index
New Jersey,Consumer Price Index,2021-04-01,7.1,Monthly,Middle Atlantic,Consumer Price Index
New Jersey,Consumer Price Index,2021-05-01,7.0,Monthly,Middle Atlantic,Consumer Price Index
New Jersey,Consumer Price Index,2021-06-01,7.9,Monthly,Middle Atlantic,Consumer Price Index
New Jersey,Consumer Price Index,2021-07-01,7.5,Monthly,Middle Atlantic,Consumer Price Index
New Jersey,Consumer Price Index,2021-08-01,6.9,Monthly,Middle Atlantic,Consumer Price Index
New Jersey,Consumer Price Index,2021-09-01,6.3,Monthly,Middle Atlantic,Consumer Price Index
New Mexico,Consumer Price Index,2018-01-01,5.4,Monthly,Mountain,Consumer Price Index
New Mexico,Consumer Price Index,2018-02-01,5.3,Monthly,Mountain,Consumer Price Index
New Mexico,Consumer Price Index,2018-03-01,4.7,Monthly,Mountain,Consumer Price Index
New Mexico,Consumer Price Index,2018-04-01,4.4,Monthly,Mountain,Consumer Price Index
New Mexico,Consumer Price Index,2018-05-01,4.2,Monthly,Mountain,Consumer Price Index
New Mexico,Consumer Price Index,2018-06-01,5.5,Monthly,Mountain,Consumer Price Index
New Mexico,Consumer Price Index,2018-07-01,5.5,Monthly,Mountain,Consumer Price Index
New Mexico,Consumer Price Index,2018-08-01,5.0,Monthly,Mountain,Consumer Price Index
New Mexico,Consumer Price Index,2018-09-01,4.7,Monthly,Mountain,Consumer Price Index
New Mexico,Consumer Price Index,2018-10-01,4.8,Monthly,Mountain,Consumer Price Index
New Mexico,Consumer Price Index,2018-11-01,4.7,Monthly,Mountain,Consumer Price Index
New Mexico,Consumer Price Index,2018-12-01,4.9,Monthly,Mountain,Consumer Price Index
New Mexico,Consumer Price Index,2019-01-01,5.5,Monthly,Mountain,Consumer Price Index
New Mexico,Consumer Price Index,2019-02-01,5.3,Monthly,Mountain,Consumer Price Index
New Mexico,Consumer Price Index,2019-03-01,4.9,Monthly,Mountain,Consumer Price Index
New Mexico,Consumer Price Index,2019-04-01,4.6,Monthly,Mountain,Consumer Price Index
New Mexico,Consumer Price Index,2019-05-01,4.6,Monthly,Mountain,Consumer Price Index
New Mexico,Consumer Price Index,2019-06-01,5.7,Monthly,Mountain,Consumer Price Index
New Mexico,Consumer Price Index,2019-07-01,5.8,Monthly,Mountain,Consumer Price Index
New Mexico,Consumer Price Index,2019-08-01,5.1,Monthly,Mountain,Consumer Price Index
New Mexico,Consumer Price Index,2019-09-01,4.6,Monthly,Mountain,Consumer Price Index
New Mexico,Consumer Price Index,2019-10-01,4.8,Monthly,Mountain,Consumer Price Index
New Mexico,Consumer Price Index,2019-11-01,4.7,Monthly,Mountain,Consumer Price Index
New Mexico,Consumer Price Index,2019-12-01,4.7,Monthly,Mountain,Consumer Price Index
New Mexico,Consumer Price Index,2020-01-01,5.2,Monthly,Mountain,Consumer Price Index
New Mexico,Consumer Price Index,2020-02-01,5.1,Monthly,Mountain,Consumer Price Index
New Mexico,Consumer Price Index,2020-03-01,5.5,Monthly,Mountain,Consumer Price Index
New Mexico,Consumer Price Index,2020-04-01,9.7,Monthly,Mountain,Consumer Price Index
New Mexico,Consumer Price Index,2020-05-01,10.0,Monthly,Mountain,Consumer Price Index
New Mexico,Consumer Price Index,2020-06-01,10.2,Monthly,Mountain,Consumer Price Index
New Mexico,Consumer Price Index,2020-07-01,13.4,Monthly,Mountain,Consumer Price Index
New Mexico,Consumer Price Index,2020-08-01,9.4,Monthly,Mountain,Consumer Price Index
New Mexico,Consumer Price Index,2020-09-01,8.6,Monthly,Mountain,Consumer Price Index
New Mexico,Consumer Price Index,2020-10-01,8.0,Monthly,Mountain,Consumer Price Index
New Mexico,Consumer Price Index,2020-11-01,8.1,Monthly,Mountain,Consumer Price Index
New Mexico,Consumer Price Index,2020-12-01,8.3,Monthly,Mountain,Consumer Price Index
New Mexico,Consumer Price Index,2021-01-01,9.1,Monthly,Mountain,Consumer Price Index
New Mexico,Consumer Price Index,2021-02-01,8.3,Monthly,Mountain,Consumer Price Index
New Mexico,Consumer Price Index,2021-03-01,7.9,Monthly,Mountain,Consumer Price Index
New Mexico,Consumer Price Index,2021-04-01,7.6,Monthly,Mountain,Consumer Price Index
New Mexico,Consumer Price Index,2021-05-01,7.4,Monthly,Mountain,Consumer Price Index
New Mexico,Consumer Price Index,2021-06-01,8.4,Monthly,Mountain,Consumer Price Index
New Mexico,Consumer Price Index,2021-07-01,7.7,Monthly,Mountain,Consumer Price Index
New Mexico,Consumer Price Index,2021-08-01,6.3,Monthly,Mountain,Consumer Price Index
New Mexico,Consumer Price Index,2021-09-01,5.8,Monthly,Mountain,Consumer Price Index
New York,Consumer Price Index,2018-01-01,5.0,Monthly,Middle Atlantic,Consumer Price Index
